Volume,Risk_Weight,Max_Share,Min_Supplier,Model,Cost_Imp,Emission_Imp,Deforestation_Imp,CII,NSG
50000,0.0,0.4,5,FCM_NSGA,-0.0056733506950089,0.1788792709570147,0.5701487732478481,0.567625072236148,0.507682246544291
50000,0.0,0.4,5,Full_Hybrid,0.0407455321218286,-0.1416989355615021,-0.5508349903673686,-0.5469658672923782,-0.4855160523912938
50000,0.0,0.4,7,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.4,7,Static_Entropy,0.0584700607323346,0.9961366096271222,0.9996181770479196,1.1088921776706644,0.9990623450041497
50000,0.0,0.4,7,FCM_Only,0.0414512808726208,-0.1432982820543991,-0.5611327118806176,-0.5569975697813442,-0.4944250705289776
50000,0.0,0.4,7,NSGA_Only,0.0256154795865278,0.1753038041662093,0.3885405282773581,0.3928995067450132,0.35449709442578703
50000,0.0,0.4,7,FCM_NSGA,-0.0056733506950089,0.1788792709570147,0.5701487732478481,0.567625072236148,0.507682246544291
50000,0.0,0.4,7,Full_Hybrid,0.0423139555696779,-0.1343590412635186,-0.5376885907359941,-0.5335028039687421,-0.4732966665246727
50000,0.0,0.4,9,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.4,9,Static_Entropy,0.0584700607323346,0.9961366096271222,0.9996181770479196,1.1088921776706644,0.9990623450041497
50000,0.0,0.4,9,FCM_Only,0.0414512808726208,-0.1432982820543991,-0.5611327118806176,-0.5569975697813442,-0.4944250705289776
50000,0.0,0.4,9,NSGA_Only,0.0256154795865278,0.1753038041662093,0.3885405282773581,0.3928995067450132,0.35449709442578703
50000,0.0,0.4,9,FCM_NSGA,-0.0056733506950089,0.1788792709570147,0.5701487732478481,0.567625072236148,0.507682246544291
50000,0.0,0.4,9,Full_Hybrid,0.0419997961115684,-0.130229673002239,-0.5359509849481204,-0.5310991863285098,-0.4711772136969692
50000,0.0,0.4,11,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.4,11,Static_Entropy,0.0584700607323346,0.9961366096271222,0.9996181770479196,1.1088921776706644,0.9990623450041497
50000,0.0,0.4,11,FCM_Only,0.0414512808726208,-0.1432982820543991,-0.5611327118806176,-0.5569975697813442,-0.4944250705289776
50000,0.0,0.4,11,NSGA_Only,0.0256154795865278,0.1753038041662093,0.3885405282773581,0.3928995067450132,0.35449709442578703
50000,0.0,0.4,11,FCM_NSGA,-0.0056733506950089,0.1788792709570147,0.5701487732478481,0.567625072236148,0.507682246544291
50000,0.0,0.4,11,Full_Hybrid,0.041531310882617,-0.1361419934339437,-0.5354529833678886,-0.5316312455938123,-0.4717026258004669
50000,0.0,0.5,3,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.5,3,Static_Entropy,0.0351323923976734,0.9999887845971092,0.9999998781453164,1.1126622711727086,0.9999981103837368
50000,0.0,0.5,3,FCM_Only,0.0592494421641853,-0.1892078968330265,-0.7562136518923355,-0.7503395210310255,-0.6656906747028902
50000,0.0,0.5,3,NSGA_Only,0.1240986830824997,0.3546350503938375,0.6934931902026924,0.6995635270845733,0.6393941851571313
50000,0.0,0.5,3,FCM_NSGA,0.0395136079613103,0.2604425173467313,0.3659776744680347,0.3852816397975798,0.3491288927584224
50000,0.0,0.5,3,Full_Hybrid,0.0582609518171221,-0.1876491240808759,-0.7476975383049561,-0.7419540302408427,-0.6582853068205569
50000,0.0,0.5,5,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.5,5,Static_Entropy,0.0351323923976734,0.9999887845971092,0.9999998781453164,1.1126622711727086,0.9999981103837368
50000,0.0,0.5,5,FCM_Only,0.0592494421641853,-0.1892078968330265,-0.7562136518923355,-0.7503395210310255,-0.6656906747028902
50000,0.0,0.5,5,NSGA_Only,0.1240986830824997,0.3546350503938375,0.6934931902026924,0.6995635270845733,0.6393941851571313
50000,0.0,0.5,5,FCM_NSGA,0.0395136079613103,0.2604425173467313,0.3659776744680347,0.3852816397975798,0.3491288927584224
50000,0.0,0.5,5,Full_Hybrid,0.0555782223722038,-0.1829322320836779,-0.7203675896169477,-0.7151513461715109,-0.6345655529182058
50000,0.0,0.5,7,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.5,7,Static_Entropy,0.0351323923976734,0.9999887845971092,0.9999998781453164,1.1126622711727086,0.9999981103837368
50000,0.0,0.5,7,FCM_Only,0.0592494421641853,-0.1892078968330265,-0.7562136518923355,-0.7503395210310255,-0.6656906747028902
50000,0.0,0.5,7,NSGA_Only,0.1240986830824997,0.3546350503938375,0.6934931902026924,0.6995635270845733,0.6393941851571313
50000,0.0,0.5,7,FCM_NSGA,0.0395136079613103,0.2604425173467313,0.3659776744680347,0.3852816397975798,0.3491288927584224
50000,0.0,0.5,7,Full_Hybrid,0.055169665125927,-0.1724747922813939,-0.6901889628108141,-0.6849173012675093,-0.6075354312869176
50000,0.0,0.5,9,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.5,9,Static_Entropy,0.0351323923976734,0.9999887845971092,0.9999998781453164,1.1126622711727086,0.9999981103837368
50000,0.0,0.5,9,FCM_Only,0.0592494421641853,-0.1892078968330265,-0.7562136518923355,-0.7503395210310255,-0.6656906747028902
50000,0.0,0.5,9,NSGA_Only,0.1240986830824997,0.3546350503938375,0.6934931902026924,0.6995635270845733,0.6393941851571313
50000,0.0,0.5,9,FCM_NSGA,0.0395136079613103,0.2604425173467313,0.3659776744680347,0.3852816397975798,0.3491288927584224
50000,0.0,0.5,9,Full_Hybrid,0.0528785249736913,-0.1652278785158133,-0.6714191298481813,-0.6657427020469114,-0.590605242694547
50000,0.0,0.5,11,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.5,11,Static_Entropy,0.0351323923976734,0.9999887845971092,0.9999998781453164,1.1126622711727086,0.9999981103837368
50000,0.0,0.5,11,FCM_Only,0.0592494421641853,-0.1892078968330265,-0.7562136518923355,-0.7503395210310255,-0.6656906747028902
50000,0.0,0.5,11,NSGA_Only,0.1240986830824997,0.3546350503938375,0.6934931902026924,0.6995635270845733,0.6393941851571313
50000,0.0,0.5,11,FCM_NSGA,0.0395136079613103,0.2604425173467313,0.3659776744680347,0.3852816397975798,0.3491288927584224
50000,0.0,0.5,11,Full_Hybrid,0.0504330590506135,-0.1680226534432174,-0.6538889010931904,-0.6495037797318481,-0.5763199190333778
50000,0.0,0.6,3,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.6,3,Static_Entropy,0.0167173571837122,0.9999999994059974,0.9999998781453164,1.1148145331068018,0.9999999008380812
50000,0.0,0.6,3,FCM_Only,0.0572777965144878,-0.2039420565686456,-0.7809723201564617,-0.77597165647705,-0.6888489212301317
50000,0.0,0.6,3,NSGA_Only,0.0786302423578421,0.0680783714409003,0.5646623807860707,0.5328773828284796,0.48538229811668093
50000,0.0,0.6,3,FCM_NSGA,-0.0803658602018871,0.1309083625596643,0.3322676238489602,0.3445485569484079,0.300120437451809
50000,0.0,0.6,3,Full_Hybrid,0.0562893061674247,-0.2023832838164955,-0.772456206569082,-0.7675861656868672,-0.6814435533477982
50000,0.0,0.6,5,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.6,5,Static_Entropy,0.0167173571837122,0.9999999994059974,0.9999998781453164,1.1148145331068018,0.9999999008380812
50000,0.0,0.6,5,FCM_Only,0.0572777965144878,-0.2039420565686456,-0.7809723201564617,-0.77597165647705,-0.6888489212301317
50000,0.0,0.6,5,NSGA_Only,0.0786302423578421,0.0680783714409003,0.5646623807860707,0.5328773828284796,0.48538229811668093
50000,0.0,0.6,5,FCM_NSGA,-0.0803658602018871,0.1309083625596643,0.3322676238489602,0.3445485569484079,0.300120437451809
50000,0.0,0.6,5,Full_Hybrid,0.0536065767225063,-0.1976663918192974,-0.7451262578810742,-0.7407834816175358,-0.6577237994454477
50000,0.0,0.6,7,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.6,7,Static_Entropy,0.0167173571837122,0.9999999994059974,0.9999998781453164,1.1148145331068018,0.9999999008380812
50000,0.0,0.6,7,FCM_Only,0.0572777965144878,-0.2039420565686456,-0.7809723201564617,-0.77597165647705,-0.6888489212301317
50000,0.0,0.6,7,NSGA_Only,0.0786302423578421,0.0680783714409003,0.5646623807860707,0.5328773828284796,0.48538229811668093
50000,0.0,0.6,7,FCM_NSGA,-0.0803658602018871,0.1309083625596643,0.3322676238489602,0.3445485569484079,0.300120437451809
50000,0.0,0.6,7,Full_Hybrid,0.0531980194762297,-0.1872089520170133,-0.7149476310749402,-0.7105494367135338,-0.6306936778141591
50000,0.0,0.6,9,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.6,9,Static_Entropy,0.0167173571837122,0.9999999994059974,0.9999998781453164,1.1148145331068018,0.9999999008380812
50000,0.0,0.6,9,FCM_Only,0.0572777965144878,-0.2039420565686456,-0.7809723201564617,-0.77597165647705,-0.6888489212301317
50000,0.0,0.6,9,NSGA_Only,0.0786302423578421,0.0680783714409003,0.5646623807860707,0.5328773828284796,0.48538229811668093
50000,0.0,0.6,9,FCM_NSGA,-0.0803658602018871,0.1309083625596643,0.3322676238489602,0.3445485569484079,0.300120437451809
50000,0.0,0.6,9,Full_Hybrid,0.0509068793239937,-0.1799620382514327,-0.6961777981123078,-0.6913748374929363,-0.6137634892217888
50000,0.0,0.6,11,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.6,11,Static_Entropy,0.0167173571837122,0.9999999994059974,0.9999998781453164,1.1148145331068018,0.9999999008380812
50000,0.0,0.6,11,FCM_Only,0.0572777965144878,-0.2039420565686456,-0.7809723201564617,-0.77597165647705,-0.6888489212301317
50000,0.0,0.6,11,NSGA_Only,0.0786302423578421,0.0680783714409003,0.5646623807860707,0.5328773828284796,0.48538229811668093
50000,0.0,0.6,11,FCM_NSGA,-0.0803658602018871,0.1309083625596643,0.3322676238489602,0.3445485569484079,0.300120437451809
50000,0.0,0.6,11,Full_Hybrid,0.0484614134009162,-0.1827568131788368,-0.6786475693573165,-0.6751359151778726,-0.5994781655606192
50000,0.0,0.7,3,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.7,3,Static_Entropy,-0.0005930988805914,0.9999999994059974,0.9999998781453164,1.1168358174876272,0.9999999008380812
50000,0.0,0.7,3,FCM_Only,0.0553061508647905,-0.218676216304265,-0.8057309884205882,-0.801603791923075,-0.7120071677573736
50000,0.0,0.7,3,NSGA_Only,0.0465994560614943,0.2892850979319854,0.4830361207094761,0.4994529667916725,0.4521035969489017
50000,0.0,0.7,3,FCM_NSGA,0.0707348367085451,0.2531441358146316,0.4755911890644781,0.48320421129902025,0.44007731815688594
50000,0.0,0.7,3,Full_Hybrid,0.0543176605177274,-0.2171174435521146,-0.7972148748332085,-0.793218301132892,-0.70460179987504
50000,0.0,0.7,5,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.7,5,Static_Entropy,-0.0005930988805914,0.9999999994059974,0.9999998781453164,1.1168358174876272,0.9999999008380812
50000,0.0,0.7,5,FCM_Only,0.0553061508647905,-0.218676216304265,-0.8057309884205882,-0.801603791923075,-0.7120071677573736
50000,0.0,0.7,5,NSGA_Only,0.0465994560614943,0.2892850979319854,0.4830361207094761,0.4994529667916725,0.4521035969489017
50000,0.0,0.7,5,FCM_NSGA,0.0707348367085451,0.2531441358146316,0.4755911890644781,0.48320421129902025,0.44007731815688594
50000,0.0,0.7,5,Full_Hybrid,0.051634931072809,-0.2124005515549168,-0.7698849261452005,-0.7664156170635605,-0.6808820459726892
50000,0.0,0.7,7,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.7,7,Static_Entropy,-0.0005930988805914,0.9999999994059974,0.9999998781453164,1.1168358174876272,0.9999999008380812
50000,0.0,0.7,7,FCM_Only,0.0553061508647905,-0.218676216304265,-0.8057309884205882,-0.801603791923075,-0.7120071677573736
50000,0.0,0.7,7,NSGA_Only,0.0465994560614943,0.2892850979319854,0.4830361207094761,0.4994529667916725,0.4521035969489017
50000,0.0,0.7,7,FCM_NSGA,0.0707348367085451,0.2531441358146316,0.4755911890644781,0.48320421129902025,0.44007731815688594
50000,0.0,0.7,7,Full_Hybrid,0.0512263738265323,-0.2019431117526325,-0.739706299339067,-0.7361815721595589,-0.6538519243414012
50000,0.0,0.7,9,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.7,9,Static_Entropy,-0.0005930988805914,0.9999999994059974,0.9999998781453164,1.1168358174876272,0.9999999008380812
50000,0.0,0.7,9,FCM_Only,0.0553061508647905,-0.218676216304265,-0.8057309884205882,-0.801603791923075,-0.7120071677573736
50000,0.0,0.7,9,NSGA_Only,0.0465994560614943,0.2892850979319854,0.4830361207094761,0.4994529667916725,0.4521035969489017
50000,0.0,0.7,9,FCM_NSGA,0.0707348367085451,0.2531441358146316,0.4755911890644781,0.48320421129902025,0.44007731815688594
50000,0.0,0.7,9,Full_Hybrid,0.0489352336742965,-0.1946961979870519,-0.7209364663764342,-0.717006972938961,-0.6369217357490305
50000,0.0,0.7,11,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.0,0.7,11,Static_Entropy,-0.0005930988805914,0.9999999994059974,0.9999998781453164,1.1168358174876272,0.9999999008380812
50000,0.0,0.7,11,FCM_Only,0.0553061508647905,-0.218676216304265,-0.8057309884205882,-0.801603791923075,-0.7120071677573736
50000,0.0,0.7,11,NSGA_Only,0.0465994560614943,0.2892850979319854,0.4830361207094761,0.4994529667916725,0.4521035969489017
50000,0.0,0.7,11,FCM_NSGA,0.0707348367085451,0.2531441358146316,0.4755911890644781,0.48320421129902025,0.44007731815688594
50000,0.0,0.7,11,Full_Hybrid,0.0464897677512189,-0.197490972914456,-0.7034062376214433,-0.7007680506238978,-0.6226364120878612
50000,0.25,0.3,3,Cost_Only,0.2484077208050227,0.7296371577290899,0.8697724090336106,0.9173419931378134,0.8473996927896948
50000,0.25,0.3,3,Static_Entropy,0.055125352440886,0.9803593518738988,0.998008502762922,1.104959119321974,0.9951908032470221
50000,0.25,0.3,3,FCM_Only,0.0186664008416358,-0.0938165873221459,-0.3346806610003007,-0.3329954919278847,-0.2962264957164942
50000,0.25,0.3,3,NSGA_Only,0.0571956429392309,0.2961409179115636,0.5414870277119901,0.5542926776871536,0.502317302011976
50000,0.25,0.3,3,FCM_NSGA,-0.0377477083274681,-0.0440315598942914,0.0481699996428396,0.041763450074171066,0.03344993774274186
50000,0.25,0.3,3,Full_Hybrid,0.0544995319127711,0.0605408662784269,-0.1983842761408008,-0.18174818793079692,-0.15704664450376715
50000,0.25,0.3,5,Cost_Only,0.2484077208050227,0.7296371577290899,0.8697724090336106,0.9173419931378134,0.8473996927896948
50000,0.25,0.3,5,Static_Entropy,0.055125352440886,0.9803593518738988,0.998008502762922,1.104959119321974,0.9951908032470221
50000,0.25,0.3,5,FCM_Only,0.0186664008416358,-0.0938165873221459,-0.3346806610003007,-0.3329954919278847,-0.2962264957164942
50000,0.25,0.3,5,NSGA_Only,0.0571956429392309,0.2961409179115636,0.5414870277119901,0.5542926776871536,0.502317302011976
50000,0.25,0.3,5,FCM_NSGA,-0.0377477083274681,-0.0440315598942914,0.0481699996428396,0.041763450074171066,0.03344993774274186
50000,0.25,0.3,5,Full_Hybrid,0.0550397416162301,0.0626164427912705,-0.1908267930336963,-0.17434870562718977,-0.15036435269885592
50000,0.25,0.3,7,Cost_Only,0.2484077208050227,0.7296371577290899,0.8697724090336106,0.9173419931378134,0.8473996927896948
50000,0.25,0.3,7,Static_Entropy,0.055125352440886,0.9803593518738988,0.998008502762922,1.104959119321974,0.9951908032470221
50000,0.25,0.3,7,FCM_Only,0.0186664008416358,-0.0938165873221459,-0.3346806610003007,-0.3329954919278847,-0.2962264957164942
50000,0.25,0.3,7,NSGA_Only,0.0571956429392309,0.2961409179115636,0.5414870277119901,0.5542926776871536,0.502317302011976
50000,0.25,0.3,7,FCM_NSGA,-0.0377477083274681,-0.0440315598942914,0.0481699996428396,0.041763450074171066,0.03344993774274186
50000,0.25,0.3,7,Full_Hybrid,0.0543339928654379,0.0642157892841677,-0.1805290715204471,-0.16431700313822353,-0.14145533456117204
50000,0.25,0.3,9,Cost_Only,0.2484077208050227,0.7296371577290899,0.8697724090336106,0.9173419931378134,0.8473996927896948
50000,0.25,0.3,9,Static_Entropy,0.055125352440886,0.9803593518738988,0.998008502762922,1.104959119321974,0.9951908032470221
50000,0.25,0.3,9,FCM_Only,0.0186664008416358,-0.0938165873221459,-0.3346806610003007,-0.3329954919278847,-0.2962264957164942
50000,0.25,0.3,9,NSGA_Only,0.0571956429392309,0.2961409179115636,0.5414870277119901,0.5542926776871536,0.502317302011976
50000,0.25,0.3,9,FCM_NSGA,-0.0377477083274681,-0.0440315598942914,0.0481699996428396,0.041763450074171066,0.03344993774274186
50000,0.25,0.3,9,Full_Hybrid,0.0581969693501438,0.0818167197040716,-0.1650738623493655,-0.14712564079214577,-0.12565755900774098
50000,0.25,0.3,11,Cost_Only,0.2484077208050227,0.7296371577290899,0.8697724090336106,0.9173419931378134,0.8473996927896948
50000,0.25,0.3,11,Static_Entropy,0.055125352440886,0.9803593518738988,0.998008502762922,1.104959119321974,0.9951908032470221
50000,0.25,0.3,11,FCM_Only,0.0186664008416358,-0.0938165873221459,-0.3346806610003007,-0.3329954919278847,-0.2962264957164942
50000,0.25,0.3,11,NSGA_Only,0.0571956429392309,0.2961409179115636,0.5414870277119901,0.5542926776871536,0.502317302011976
50000,0.25,0.3,11,FCM_NSGA,-0.0377477083274681,-0.0440315598942914,0.0481699996428396,0.041763450074171066,0.03344993774274186
50000,0.25,0.3,11,Full_Hybrid,0.0643695616357915,0.0972380869842872,-0.1494576857497843,-0.13044150130317905,-0.1100724838394796
50000,0.25,0.4,3,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.25,0.4,3,Static_Entropy,0.0584700607323346,0.9961366096271222,0.9996181770479196,1.1088921776706644,0.9990623450041497
50000,0.25,0.4,3,FCM_Only,0.0414512808726208,-0.1432982820543991,-0.5611327118806176,-0.5569975697813442,-0.4944250705289776
50000,0.25,0.4,3,NSGA_Only,0.0256154795865278,0.1753038041662093,0.3885405282773581,0.3928995067450132,0.35449709442578703
50000,0.25,0.4,3,FCM_NSGA,-0.0056733506950089,0.1788792709570147,0.5701487732478481,0.567625072236148,0.507682246544291
50000,0.25,0.4,3,Full_Hybrid,0.0620155557604306,-0.0380119263515998,-0.4493543813952184,-0.43572594938076686,-0.38368318929477907
50000,0.25,0.4,5,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.25,0.4,5,Static_Entropy,0.0584700607323346,0.9961366096271222,0.9996181770479196,1.1088921776706644,0.9990623450041497
50000,0.25,0.4,5,FCM_Only,0.0414512808726208,-0.1432982820543991,-0.5611327118806176,-0.5569975697813442,-0.4944250705289776
50000,0.25,0.4,5,NSGA_Only,0.0256154795865278,0.1753038041662093,0.3885405282773581,0.3928995067450132,0.35449709442578703
50000,0.25,0.4,5,FCM_NSGA,-0.0056733506950089,0.1788792709570147,0.5701487732478481,0.567625072236148,0.507682246544291
50000,0.25,0.4,5,Full_Hybrid,0.0604993379751086,-0.0464649854090362,-0.4529747313366534,-0.4404536291172171,-0.38807508561328746
50000,0.25,0.4,7,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.25,0.4,7,Static_Entropy,0.0584700607323346,0.9961366096271222,0.9996181770479196,1.1088921776706644,0.9990623450041497
50000,0.25,0.4,7,FCM_Only,0.0414512808726208,-0.1432982820543991,-0.5611327118806176,-0.5569975697813442,-0.4944250705289776
50000,0.25,0.4,7,NSGA_Only,0.0256154795865278,0.1753038041662093,0.3885405282773581,0.3928995067450132,0.35449709442578703
50000,0.25,0.4,7,FCM_NSGA,-0.0056733506950089,0.1788792709570147,0.5701487732478481,0.567625072236148,0.507682246544291
50000,0.25,0.4,7,Full_Hybrid,0.0577371617355355,-0.055394274486419,-0.4538548428719445,-0.44254908866830894,-0.3902402555990237
50000,0.25,0.4,9,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.25,0.4,9,Static_Entropy,0.0584700607323346,0.9961366096271222,0.9996181770479196,1.1088921776706644,0.9990623450041497
50000,0.25,0.4,9,FCM_Only,0.0414512808726208,-0.1432982820543991,-0.5611327118806176,-0.5569975697813442,-0.4944250705289776
50000,0.25,0.4,9,NSGA_Only,0.0256154795865278,0.1753038041662093,0.3885405282773581,0.3928995067450132,0.35449709442578703
50000,0.25,0.4,9,FCM_NSGA,-0.0056733506950089,0.1788792709570147,0.5701487732478481,0.567625072236148,0.507682246544291
50000,0.25,0.4,9,Full_Hybrid,0.0595437107314604,-0.0483219796367949,-0.4495774667494031,-0.4374848883622891,-0.38551666816901264
50000,0.25,0.4,11,Cost_Only,0.2628522828852972,0.7831069707593328,0.9570856814915436,1.007129857534086,0.9293098267455348
50000,0.25,0.4,11,Static_Entropy,0.0584700607323346,0.9961366096271222,0.9996181770479196,1.1088921776706644,0.9990623450041497
50000,0.25,0.4,11,FCM_Only,0.0414512808726208,-0.1432982820543991,-0.5611327118806176,-0.5569975697813442,-0.4944250705289776
